,300001.SZ,300002.SZ,300003.SZ,300004.SZ,300005.SZ,300006.SZ,300007.SZ,300008.SZ,300009.SZ,300010.SZ,300011.SZ,300012.SZ,300013.SZ,300014.SZ,300015.SZ,300016.SZ,300017.SZ,300018.SZ,300019.SZ,300020.SZ,300021.SZ,300022.SZ,300023.SZ,300024.SZ,300025.SZ,300026.SZ,300027.SZ,300029.SZ,300030.SZ,300031.SZ,300032.SZ,300033.SZ,300034.SZ,300035.SZ,300036.SZ,300037.SZ,300038.SZ,300039.SZ,300040.SZ,300041.SZ,300042.SZ,300043.SZ,300044.SZ,300045.SZ,300046.SZ,300047.SZ,300048.SZ,300049.SZ,300050.SZ,300051.SZ,300052.SZ,300053.SZ,300054.SZ,300055.SZ,300056.SZ,300057.SZ,300058.SZ,300059.SZ,300061.SZ,300062.SZ,300063.SZ,300064.SZ,300065.SZ,300066.SZ,300067.SZ,300068.SZ,300069.SZ,300070.SZ,300071.SZ,300072.SZ,300073.SZ,300074.SZ,300075.SZ,300076.SZ,300077.SZ,300078.SZ,300079.SZ,300080.SZ,300081.SZ,300082.SZ,300083.SZ,300084.SZ,300085.SZ,300086.SZ,300087.SZ,300088.SZ,300089.SZ,300091.SZ,300092.SZ,300093.SZ,300094.SZ,300095.SZ,300096.SZ,300097.SZ,300098.SZ,300099.SZ,300100.SZ,300101.SZ,300102.SZ,300103.SZ,300105.SZ,300106.SZ,300107.SZ,300108.SZ,300109.SZ,300110.SZ,300111.SZ,300112.SZ,300113.SZ,300114.SZ,300115.SZ,300116.SZ,300117.SZ,300118.SZ,300119.SZ,300120.SZ,300121.SZ,300122.SZ,300123.SZ,300124.SZ,300125.SZ,300126.SZ,300127.SZ,300128.SZ,300129.SZ,300130.SZ,300131.SZ,300132.SZ,300133.SZ,300134.SZ,300135.SZ,300136.SZ,300137.SZ,300138.SZ,300139.SZ,300140.SZ,300141.SZ,300142.SZ,300143.SZ,300144.SZ,300145.SZ,300146.SZ,300147.SZ,300148.SZ,300149.SZ,300150.SZ,300151.SZ,300152.SZ,300153.SZ,300154.SZ,300155.SZ,300157.SZ,300158.SZ,300159.SZ,300160.SZ,300161.SZ,300162.SZ,300163.SZ,300164.SZ,300165.SZ,300166.SZ,300167.SZ,300168.SZ,300169.SZ,300170.SZ,300171.SZ,300172.SZ,300173.SZ,300174.SZ,300175.SZ,300176.SZ,300177.SZ,300178.SZ,300179.SZ,300180.SZ,300181.SZ,300182.SZ,300183.SZ,300184.SZ,300185.SZ,300187.SZ,300188.SZ,300189.SZ,300190.SZ,300191.SZ,300192.SZ,300193.SZ,300194.SZ,300195.SZ,300196.SZ,300197.SZ,300198.SZ,300199.SZ,300200.SZ,300201.SZ,300202.SZ,300203.SZ,300204.SZ,300205.SZ,300206.SZ,300207.SZ,300208.SZ,300209.SZ,300210.SZ,300211.SZ,300212.SZ,300213.SZ,300214.SZ,300215.SZ,300217.SZ,300218.SZ,300219.SZ,300220.SZ,300221.SZ,300222.SZ,300223.SZ,300224.SZ,300225.SZ,300226.SZ,300227.SZ,300228.SZ,300229.SZ,300230.SZ,300231.SZ,300232.SZ,300233.SZ,300234.SZ,300235.SZ,300236.SZ,300237.SZ,300238.SZ,300239.SZ,300240.SZ,300241.SZ,300242.SZ,300243.SZ,300244.SZ,300245.SZ,300246.SZ,300247.SZ,300248.SZ,300249.SZ,300250.SZ,300251.SZ,300252.SZ,300253.SZ,300254.SZ,300255.SZ,300256.SZ,300257.SZ,300258.SZ,300259.SZ,300260.SZ,300261.SZ,300262.SZ,300263.SZ,300264.SZ,300265.SZ,300266.SZ,300267.SZ,300268.SZ,300269.SZ,300270.SZ,300271.SZ,300272.SZ,300273.SZ,300274.SZ,300275.SZ,300276.SZ,300277.SZ,300278.SZ,300279.SZ,300280.SZ,300281.SZ,300282.SZ,300283.SZ,300284.SZ,300285.SZ,300286.SZ,300287.SZ,300288.SZ,300289.SZ,300290.SZ,300291.SZ,300292.SZ,300293.SZ,300294.SZ,300295.SZ,300296.SZ,300297.SZ,300298.SZ,300299.SZ,300300.SZ,300301.SZ,300302.SZ,300303.SZ,300304.SZ,300305.SZ,300306.SZ,300307.SZ,300308.SZ,300309.SZ,300310.SZ,300311.SZ,300312.SZ,300313.SZ,300314.SZ,300315.SZ,300316.SZ,300317.SZ,300318.SZ,300319.SZ,300320.SZ,300321.SZ,300322.SZ,300323.SZ,300324.SZ,300325.SZ,300326.SZ,300327.SZ,300328.SZ,300329.SZ,300330.SZ,300331.SZ,300332.SZ,300333.SZ,300334.SZ,300335.SZ,300336.SZ,300337.SZ,300338.SZ,300339.SZ,300340.SZ,300341.SZ,300342.SZ,300343.SZ,300344.SZ,300345.SZ,300346.SZ,300347.SZ,300348.SZ,300349.SZ,300350.SZ,300351.SZ,300352.SZ,300353.SZ,300354.SZ,300355.SZ,300356.SZ,300357.SZ,300358.SZ,300359.SZ,300360.SZ,300363.SZ,300364.SZ,300365.SZ,300366.SZ,300367.SZ,300368.SZ,300369.SZ,300370.SZ,300371.SZ,300373.SZ,300374.SZ,300375.SZ,300376.SZ,300377.SZ,300378.SZ,300379.SZ,300380.SZ,300381.SZ,300382.SZ,300383.SZ,300384.SZ,300385.SZ,300386.SZ,300387.SZ,300388.SZ,300389.SZ,300390.SZ,300391.SZ,300392.SZ,300393.SZ,300394.SZ,300395.SZ,300396.SZ,300397.SZ,300398.SZ,300399.SZ,300400.SZ,300401.SZ,300402.SZ,300403.SZ,300404.SZ,300405.SZ,300406.SZ,300407.SZ,300408.SZ,300409.SZ,300410.SZ,300411.SZ,300412.SZ,300413.SZ,300414.SZ,300415.SZ,300416.SZ,300417.SZ,300418.SZ,300419.SZ,300420.SZ,300421.SZ,300422.SZ,300423.SZ,300424.SZ,300425.SZ,300426.SZ,300427.SZ,300428.SZ,300429.SZ,300430.SZ,300432.SZ,300433.SZ,300434.SZ,300435.SZ,300436.SZ,300437.SZ,300438.SZ,300439.SZ,300440.SZ,300441.SZ,300442.SZ,300443.SZ,300444.SZ,300445.SZ,300446.SZ,300447.SZ,300448.SZ,300449.SZ,300450.SZ,300451.SZ,300452.SZ,300453.SZ,300454.SZ,300455.SZ,300456.SZ,300457.SZ,300458.SZ,300459.SZ,300460.SZ,300461.SZ,300462.SZ,300463.SZ,300464.SZ,300465.SZ,300466.SZ,300467.SZ,300468.SZ,300469.SZ,300470.SZ,300471.SZ,300472.SZ,300473.SZ,300474.SZ,300475.SZ,300476.SZ,300477.SZ,300478.SZ,300479.SZ,300480.SZ,300481.SZ,300482.SZ,300483.SZ,300484.SZ,300485.SZ,300486.SZ,300487.SZ,300488.SZ,300489.SZ,300490.SZ,300491.SZ,300492.SZ,300493.SZ,300494.SZ,300495.SZ,300496.SZ,300497.SZ,300498.SZ,300499.SZ,300500.SZ,300501.SZ,300502.SZ,300503.SZ,300504.SZ,300505.SZ,300506.SZ,300507.SZ,300508.SZ,300509.SZ,300510.SZ,300511.SZ,300512.SZ,300513.SZ,300514.SZ,300515.SZ,300516.SZ,300517.SZ,300518.SZ,300519.SZ,300520.SZ,300521.SZ,300522.SZ,300523.SZ,300525.SZ,300526.SZ,300527.SZ,300528.SZ,300529.SZ,300530.SZ,300531.SZ,300532.SZ,300533.SZ,300534.SZ,300535.SZ,300536.SZ,300537.SZ,300538.SZ,300539.SZ,300540.SZ,300541.SZ,300542.SZ,300543.SZ,300545.SZ,300546.SZ,300547.SZ,300548.SZ,300549.SZ,300550.SZ,300551.SZ,300552.SZ,300553.SZ,300554.SZ,300555.SZ,300556.SZ,300557.SZ,300558.SZ,300559.SZ,300560.SZ,300561.SZ,300562.SZ,300563.SZ,300564.SZ,300565.SZ,300566.SZ,300567.SZ,300568.SZ,300569.SZ,300570.SZ,300571.SZ,300572.SZ,300573.SZ,300575.SZ,300576.SZ,300577.SZ,300578.SZ,300579.SZ,300580.SZ,300581.SZ,300582.SZ,300583.SZ,300584.SZ,300585.SZ,300586.SZ,300587.SZ,300588.SZ,300589.SZ,300590.SZ,300591.SZ,300592.SZ,300593.SZ,300594.SZ,300595.SZ,300596.SZ,300597.SZ,300598.SZ,300599.SZ,300600.SZ,300601.SZ,300602.SZ,300603.SZ,300604.SZ,300605.SZ,300606.SZ,300607.SZ,300608.SZ,300609.SZ,300610.SZ,300611.SZ,300612.SZ,300613.SZ,300615.SZ,300616.SZ,300617.SZ,300618.SZ,300619.SZ,300620.SZ,300621.SZ,300622.SZ,300623.SZ,300624.SZ,300625.SZ,300626.SZ,300627.SZ,300628.SZ,300629.SZ,300630.SZ,300631.SZ,300632.SZ,300633.SZ,300634.SZ,300635.SZ,300636.SZ,300637.SZ,300638.SZ,300639.SZ,300640.SZ,300641.SZ,300642.SZ,300643.SZ,300644.SZ,300645.SZ,300647.SZ,300648.SZ,300649.SZ,300650.SZ,300651.SZ,300652.SZ,300653.SZ,300654.SZ,300655.SZ,300656.SZ,300657.SZ,300658.SZ,300659.SZ,300660.SZ,300661.SZ,300662.SZ,300663.SZ,300664.SZ,300665.SZ,300666.SZ,300667.SZ,300668.SZ,300669.SZ,300670.SZ,300671.SZ,300672.SZ,300673.SZ,300674.SZ,300675.SZ,300676.SZ,300677.SZ,300678.SZ,300679.SZ,300680.SZ,300681.SZ,300682.SZ,300683.SZ,300684.SZ,300685.SZ,300686.SZ,300687.SZ,300688.SZ,300689.SZ,300690.SZ,300691.SZ,300692.SZ,300693.SZ,300694.SZ,300695.SZ,300696.SZ,300697.SZ,300698.SZ,300699.SZ,300700.SZ,300701.SZ,300702.SZ,300703.SZ,300705.SZ,300706.SZ,300707.SZ,300708.SZ,300709.SZ,300710.SZ,300711.SZ,300712.SZ,300713.SZ,300715.SZ,300716.SZ,300717.SZ,300718.SZ,300719.SZ,300720.SZ,300721.SZ,300722.SZ,300723.SZ,300724.SZ,300725.SZ,300726.SZ,300727.SZ,300729.SZ,300730.SZ,300731.SZ,300732.SZ,300733.SZ,300735.SZ,300736.SZ,300737.SZ,300738.SZ,300739.SZ,300740.SZ,300741.SZ,300742.SZ,300743.SZ,300745.SZ,300746.SZ,300747.SZ,300748.SZ,300749.SZ,300750.SZ,300751.SZ,300752.SZ,300753.SZ,300755.SZ,300756.SZ,300757.SZ,300758.SZ,300759.SZ,300760.SZ,300761.SZ,300762.SZ,300763.SZ,300765.SZ,300766.SZ,300767.SZ,300768.SZ,300769.SZ,300770.SZ,300771.SZ,300772.SZ,300773.SZ,300775.SZ,300776.SZ,300777.SZ,300778.SZ,300779.SZ,300780.SZ,300781.SZ,300782.SZ,300783.SZ,300785.SZ,300786.SZ,300787.SZ,300788.SZ,300789.SZ,300790.SZ,300791.SZ,300792.SZ,300793.SZ,300795.SZ,300796.SZ,300797.SZ,300798.SZ,300799.SZ,300800.SZ,300801.SZ,300802.SZ,300803.SZ,300805.SZ,300806.SZ,300807.SZ,300808.SZ,300809.SZ,300810.SZ,300811.SZ,300812.SZ,300813.SZ,300815.SZ,300816.SZ,300817.SZ,300818.SZ,300819.SZ,300820.SZ,300821.SZ,300822.SZ,300823.SZ,300824.SZ,300825.SZ,300826.SZ,300827.SZ,300828.SZ,300829.SZ,300830.SZ,300831.SZ,300832.SZ,300833.SZ,300835.SZ,300836.SZ,300837.SZ,300838.SZ,300839.SZ,300840.SZ,300841.SZ,300842.SZ,300843.SZ,300845.SZ,300846.SZ,300847.SZ,300848.SZ,300849.SZ,300850.SZ,300851.SZ,300852.SZ,300853.SZ,300855.SZ,300856.SZ,300857.SZ,300858.SZ,300859.SZ,300860.SZ,300861.SZ,300862.SZ,300863.SZ,300864.SZ,300865.SZ,300866.SZ,300867.SZ,300868.SZ,300869.SZ,300870.SZ,300871.SZ,300872.SZ,300873.SZ,300875.SZ,300876.SZ,300877.SZ,300878.SZ,300879.SZ,300880.SZ,300881.SZ,300882.SZ,300883.SZ,300884.SZ,300885.SZ,300886.SZ,300887.SZ,300888.SZ,300889.SZ,300890.SZ,300891.SZ,300892.SZ,300893.SZ,300894.SZ,300895.SZ,300896.SZ,300897.SZ,300898.SZ,300899.SZ,300900.SZ,300901.SZ,300902.SZ,300903.SZ,300905.SZ,300906.SZ,300907.SZ,300908.SZ,300909.SZ,300910.SZ,300911.SZ,300912.SZ,300913.SZ,300915.SZ,300916.SZ,300917.SZ,300918.SZ,300919.SZ,300920.SZ,300921.SZ,300922.SZ,300923.SZ,300925.SZ,300926.SZ,300927.SZ,300928.SZ,300929.SZ,300930.SZ,300931.SZ,300932.SZ,300933.SZ,300935.SZ,300999.SZ
2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,-0.765043182527035,-0.1825790221401644,0.4470286534745719,,-0.5717693858873054,-0.2725744563972119,,-0.27704889983230996,-0.47116887096443777,-0.006309556842907016,-0.31992485953817185,,,-0.5448593388027712,4.295036895272211,,-0.4961311516966076,,,-0.3836569513461798,-0.3454181380563538,,,-0.5581586800308971,,-0.4638801649657742,-0.5763545431085235,,,-0.514906214537964,-0.11333064573515583,2.0418244224465973,-0.2955479984220232,,-0.024547960443799616,-0.5609581853972078,-0.6134983072609425,-0.28526673030403304,,,,-0.3219274732749123,-0.37015345114838005,-0.4090441638169921,,,-0.25298180898201544,-0.01722213590168592,,-0.18300371367763707,,-0.4539144840376226,-0.4944260551751133,-0.48360229697260476,-0.15914390663339673,,1.1700962882907455,,,,,-0.32453839236966003,-0.5286089198397176,-0.43703302139083305,,-0.519592092748481,,1.9236770587411993,,-0.5839961552827864,0.06933030329661483,,-0.3288438391584407,,-0.1645974888028695,-0.523224329924405,-0.42752382320485094,-0.8376995345210382,-0.4372658337084053,,-0.37683842511898474,,-0.5755433669286953,,,0.5415679744722891,,-0.46172019263283204,,,,,-0.28240271319044774,-0.14862640375532038,-0.5815518393202792,-0.38202614946885166,-0.6618134448276509,-0.2703253845892906,-0.16749108141749366,,,,-0.3578406349509897,,-0.4898045023031097,-0.27678266414444885,,,0.060512026208196956,-0.6121753506371579,-0.43189572342953986,-0.4063652299673073,,-0.3693171116753953,-0.43326656259798807,,,0.7040524169170225,-0.7603583961699183,2.7199052643174855,,,,-0.25973064663110557,,1.2130002173833794,-0.3383646927134401,-0.5722831385641087,0.48866524236456194,-0.7218825206605933,,2.0049344343519144,-0.4374698538188682,,,,,0.11612152154949207,-0.283359235544754,0.7156629445828654,-0.5092085717550605,1.2825671779275372,-0.3146788253661097,-0.3228299074323244,-0.13444272419641448,,-0.375634857329618,,-0.17769095546088012,,-0.12296331203225036,-0.5868160354302884,-0.2722410488047045,1.4963785883672562,1.4868196926959718,,,,,,-0.032430659934396255,,-0.4426169789906462,,-0.3417748939183351,-0.3824109981601743,,,,-0.24465831194867396,,-0.4334296354307173,-0.3820753964972877,,-0.7813420298813893,,-0.17825909366747872,-0.47113791177067366,-0.5138776881155587,-0.4859266057342517,-0.26351072771723527,-0.36966033412760435,,-0.5697128906310798,0.36641381440126786,,,-0.3558557555911779,,,0.39861094743836184,,-0.2824465071278788,,,-0.42450913024926396,1.5755426544002908,-0.29662284447464676,-0.3616453736325245,-0.23089609908932354,0.03851316716698894,,-0.4332830453912015,,,0.9481655730877221,,,-0.44426601575226843,,,-0.3086139448302299,,-0.1649546371382633,-0.5268613325413705,-0.6401175498672622,-0.35571688270688295,,-0.4505815086961754,,-0.09067435511869731,-0.4646974276601307,,,-0.18971531871286235,-0.34446110173397176,,,-0.6236580081620122,-0.9387814294231953,-0.2842835959827726,,,,,,0.12107148665029696,-0.13801774395377953,,0.06896339729586243,-0.27365655514294396,,,2.4331692506203937,-0.36749749237422613,0.8711916671987863,,-0.292597982173437,-0.3748182168091108,-0.5691341608851853,,,,,-0.3034770705699728,-0.5204079889472333,,,-0.37159027892904706,-0.49432115235692753,,,,5.115225163480314,,-0.21911322121302598,-0.2799819396488946,,-0.5668422635005561,,,,,,,,0.765822165677635,3.7784385834485636,,-0.3720364571634473,-0.27288108766920205,,,-0.45750892483989686,-0.48664958698965477,,-0.5325770001168131,-0.22951636853807117,0.6499169079815217,-0.21078125878585113,-0.20175293167854708,-0.34233056118964755,-0.41136588854790535,,-0.4012918838931589,-0.4630672118843111,-0.9017176859222601,,,-0.27518611315964514,1.4260498658636338,,-0.3369006427736838,-0.4800906114374297,,,-0.1017187056595329,0.021571465385526012,-0.6927477923074281,-0.3678388102740893,-0.163507794302135,-0.5196777728354047,,,-0.42598165746720296,-0.44400675546755286,-0.4777245374508448,,-0.32125642235118884,-0.35824166362963067,-0.63968304150431,,,,-0.34103677575500113,,,-0.06652630572575297,-0.35898775701043295,-0.29617840774807186,,0.06610748819356432,-0.06867563082968431,,-1.3424409340299606,-0.3823659378010598,,,-0.44386377067357774,2.9963060726523514,-0.44319029792936593,-0.4407141943046839,,,-0.45515234078840716,-0.4796093187842486,,0.09070226156046268,,-0.5354973215379316,,-0.3413291703305263,,-0.4148207936873753,-0.28391787935479285,-0.47790733928443074,-0.4062501293731724,-0.30643842391287474,-0.2973301589128375,0.13485320971600984,,,-0.18295701394143715,,,-0.6852831982729444,-0.23336763142609052,-0.27644685313101486,-0.5853319657917742,,,,2.9322313868022523,,,-0.4662425199688204,,-0.707802509103965,,-0.1806935471503917,,,,-0.5042759701517612,-0.6958305745568037,,-0.7595910425622769,-0.5388232913287306,,,-0.31400915640904065,,,,,-0.3624194606067245,,4.083051842312579,-0.514406728901502,,,,2.5946326530124955,,,,,-0.07769326191600923,,,,-0.36743451822760986,-0.5301495278334687,,,,-0.45672293625993665,0.2364550621292414,-0.6378530080429173,,0.8563649104194692,2.4077633387412467,,,,,-0.47026059604134784,-0.260713337183919,,-0.560377692262456,,-0.32429155137643556,,,,,-0.3738259479032334,,3.92663142147807,-0.4569645049334422,,,1.7587954441906501,-0.5496932330350881,-0.5717513816569553,-0.6930165315431863,-0.5155761240349575,-0.596920473580993,,,,-0.3756469776892802,,-0.31835760657023476,,-0.41634418920842,-0.4877502146666373,,-0.4909047553164334,,,,1.941164745665746,,-0.4469285330198923,-0.5123332271077414,,,,-0.41215462899896116,-0.3674586620998805,,,-0.23572976254048478,,-0.49154119458806134,,,,,,,-0.3790732027252059,-0.9755050484046592,2.476932559278064,-0.2926739193759124,1.3953313814973476,,,,-0.5594188429246271,-0.2249850126883282,-0.4286788871443542,,-1.5316746305717326,-0.77134096920946,-0.07352256166588589,,,-0.2626958577588814,,,,,-0.3456212689939549,,-0.22565188353192528,,,,,-0.5692608230728284,-0.5541952405429034,-0.8997212348065116,-0.24274852769048558,,-0.5397235725988991,,-0.3744213506963422,,,,,,,,,,,,,,,,-0.44893060907917287,,,,-0.6775738995979647,,,,,,-0.43437517502524076,-0.4482004383275239,,,,,,,,-0.5388656454814518,-0.6299899134248353,,-0.4229513855904187,-0.4860577292818757,-0.3969582636172838,-0.3566529731408513,,-0.2738849016632708,0.8809023614431095,,-0.49159345085877776,,,,,,,,,,,-0.4416432862252656,,,,,-0.3375600117610179,-0.6184720685936002,,,,,-0.5519599691753144,-0.4663896990935819,-0.36688570168865353,-0.6570602694121515,,,-0.6172354050329478,,,,,,-0.4417390831392343,,,,1.4789137364421103,,,,,-0.45899426009213357,-0.3919773394797752,,,-0.4272778017523514,0.4008597850922204,,-0.5715278007124253,,,-0.4193912730340744,-0.4198169605375047,,,,-0.557336728846159,-0.32466008483064623,,,,,,,,,,,,,-0.32635722990508537,,-0.43502829530252896,,-0.4569899125049237,,-0.537876205374017,,-0.1666587060458694,-0.521350411807366,-0.5358458503546939,-0.6283716533878777,,-0.4873629873035209,,,,,,-0.4688759647477538,-0.3277844668409468,-0.6601605883245828,,-0.5768549397744742,-0.17845746901164838,,-0.4299987471290843,,,-0.21440022088374883,,-0.42457377594723344,-0.39145277162182107,,,,,,,,,,,-0.2609338435130223,,,-0.7107643671532157,,,-0.44572317734979244,,,-0.20302803115582124,,-0.18253473231986372,-0.5278809628974015,,,,,-0.7522905089898153,,,,,,,,-0.3368056717158851,-0.6235322155583874,-0.46287587732608243,-0.4901179725885229,,,,,,,-0.6232584829310381,,0.11524359963131858,-0.2638576860192431,-0.3520079404658097,-0.36041667567080227,-0.31995456419164536,,,-0.23650964090431295,,0.17154161405885532,-0.37743963771470995,,1.244383385619485,-0.6539590519250096,,,,,,,-0.7647407509996347,1.821482723691404,-0.752531636741034,-0.5203872093944323,-0.3239158823146952,-0.3848475921899337,-0.7803318795698411,-0.4279927126732553,-0.7832636126944091,,-0.8844346178646822,-0.45116857457099807,,-1.0103050736816246,-1.1516138834860894,-0.7741108554424228,-0.8748994919569257,,,,,-1.0935521555510013,-0.7921702842794454,-0.6313262533139749,,,-0.6879032476561974,,,-0.17044232945644783,,-0.5051522256478943,,,,,-0.5135923031210132,,,,-0.8544164057177169,-0.7472232789357824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
